candidate_id,doc_id,source_pdf,page_idx,figure_count,mode,figure_family,difficulty,classification_confidence,classification_reason,overlay_path,figures_path,page_dir
c_0222,16_2602_15918v1,data/private/journalmix_v1/source_pdfs/mixed_vector_raster/2602_15918v1.pdf,6,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_006
c_0223,16_2602_15918v1,data/private/journalmix_v1/source_pdfs/mixed_vector_raster/2602_15918v1.pdf,7,2,agfc,route_map_or_flow,stress,0.65,vector=26;raster=4;flow_keyword_detected;multi_figure_page=2;very_dense_page;atoms=127;many_panels=6,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_007/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_007/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_007
c_0224,16_2602_15918v1,data/private/journalmix_v1/source_pdfs/mixed_vector_raster/2602_15918v1.pdf,8,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_008/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_008/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_008
c_0225,16_2602_15918v1,data/private/journalmix_v1/source_pdfs/mixed_vector_raster/2602_15918v1.pdf,9,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_009/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_009/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/16_2602_15918v1/pages/page_009
c_0226,17_1310_0306v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/1310_0306v1.pdf,0,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_000
c_0227,17_1310_0306v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/1310_0306v1.pdf,1,1,agfc,route_map_or_flow,control,0.7,vector_only=6;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_001
c_0228,17_1310_0306v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/1310_0306v1.pdf,2,2,agfc,route_map_or_flow,hard,0.65,vector=7;raster=2;flow_keyword_detected;multi_figure_page=2,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_002
c_0229,17_1310_0306v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/1310_0306v1.pdf,3,4,agfc,route_map_or_flow,stress,0.65,vector=1;raster=7;flow_keyword_detected;multi_figure_page=4;many_panels=6,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_003
c_0230,17_1310_0306v1,data/private/journalmix_v1/source_pdfs/route_map_or_flow/1310_0306v1.pdf,4,1,agfc,route_map_or_flow,control,0.65,raster_multi_panel=3;figs=1;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/17_1310_0306v1/pages/page_004
c_0231,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,0,1,agfc,route_map_or_flow,hard,0.7,vector_only=15;flow_keyword_detected;dense_page_with_caption;atoms=71,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_000
c_0232,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,1,1,agfc,route_map_or_flow,control,0.7,vector_only=3;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_001
c_0233,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,2,1,agfc,route_map_or_flow,hard,0.7,vector_only=5;flow_keyword_detected;dense_page_with_caption;atoms=52,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_002
c_0234,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,3,1,agfc,route_map_or_flow,hard,0.7,vector_only=8;flow_keyword_detected;dense_page_with_caption;atoms=50,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_003
c_0235,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,4,0,agfc,unknown,control,0.3,vector_only=1;no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_004
c_0236,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,5,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_005/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_005/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_005
c_0237,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,6,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_006
c_0238,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,7,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_007/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_007/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_007
c_0239,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,8,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_008/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_008/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_008
c_0240,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,9,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_009/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_009/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_009
c_0241,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,10,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_010/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_010/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_010
c_0242,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,11,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_011/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_011/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_011
c_0243,18_2305_01323v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2305_01323v3.pdf,12,1,agfc,route_map_or_flow,control,0.6,raster_single=1;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_012/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_012/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/18_2305_01323v3/pages/page_012
c_0244,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,0,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_000
c_0245,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,1,2,agfc,route_map_or_flow,stress,0.65,vector=6;raster=3;flow_keyword_detected;multi_figure_page=2;many_panels=6,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_001
c_0246,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,2,2,agfc,route_map_or_flow,stress,0.65,raster_multi_panel=6;figs=2;flow_keyword_detected;multi_figure_page=2;many_panels=6,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_002
c_0247,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,3,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_003
c_0248,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,4,1,agfc,route_map_or_flow,control,0.7,vector_only=5;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_004
c_0249,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,5,1,agfc,route_map_or_flow,control,0.65,vector=4;raster=1;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_005/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_005/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_005
c_0250,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,6,1,agfc,route_map_or_flow,control,0.7,vector_only=4;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_006
c_0251,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,7,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_007/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_007/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_007
c_0252,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,8,1,agfc,route_map_or_flow,control,0.6,raster_single=1;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_008/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_008/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_008
c_0253,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,9,0,agfc,unknown,control,0.3,vector_only=4;no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_009/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_009/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_009
c_0254,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,10,2,agfc,route_map_or_flow,hard,0.65,vector=9;raster=1;flow_keyword_detected;multi_figure_page=2,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_010/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_010/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_010
c_0255,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,11,1,agfc,route_map_or_flow,control,0.65,vector=2;raster=1;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_011/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_011/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_011
c_0256,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,12,2,agfc,route_map_or_flow,hard,0.65,vector=16;raster=1;flow_keyword_detected;multi_figure_page=2,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_012/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_012/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_012
c_0257,19_2407_05183v2,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2407_05183v2.pdf,13,3,agfc,route_map_or_flow,stress,0.65,vector=5;raster=3;flow_keyword_detected;multi_figure_page=3;many_panels=5,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_013/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_013/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/19_2407_05183v2/pages/page_013
c_0258,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,0,1,agfc,route_map_or_flow,stress,0.65,vector=8;raster=6;flow_keyword_detected;many_panels=7,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_000/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_000/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_000
c_0259,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,1,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_001/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_001/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_001
c_0260,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,2,1,agfc,route_map_or_flow,control,0.65,vector=1;raster=1;flow_keyword_detected,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_002/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_002/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_002
c_0261,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,3,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_003/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_003/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_003
c_0262,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,4,1,agfc,vector_dominant,control,0.7,vector_only=10,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_004/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_004/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_004
c_0263,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,5,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_005/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_005/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_005
c_0264,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,6,1,agfc,mixed_vector_raster,stress,0.65,vector=33;raster=3;dense_page_with_caption;atoms=174;very_dense_page;atoms=174,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_006/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_006/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_006
c_0265,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,7,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_007/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_007/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_007
c_0266,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,8,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_008/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_008/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_008
c_0267,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,9,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_009/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_009/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_009
c_0268,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,10,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_010/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_010/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_010
c_0269,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,11,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_011/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_011/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_011
c_0270,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,12,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_012/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_012/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_012
c_0271,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,13,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_013/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_013/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_013
c_0272,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,14,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_014/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_014/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_014
c_0273,20_2503_06706v3,data/private/journalmix_v1/source_pdfs/route_map_or_flow/2503_06706v3.pdf,15,0,agfc,unknown,control,0.3,no_figures;page_has_no_figures,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_015/overlay.png,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_015/figures.json,artifacts/corpus_runs/20260420_215816_journalmix_v1_arxiv32/docs/20_2503_06706v3/pages/page_015
